Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Monthly Charge,Total Revenue,Zip Code,Satisfaction Score,Gender,Age,Number of Dependents
2725-TTRIQ,0.0,40.0,2,1,34.49,0,1,73.0,0,0,0,1,1,0,51.1,3472.5,93245.0,5.0,1.0,26.0,0.0
7703-ZEKEF,0.0,32.473393821556144,4,1,43.97,0,0,0.0,0,0,0,0,0,0,47.73286661658791,3029.9252551930604,93249.0,3.0,0.0,28.0,2.0
8220-OCUFY,0.0,11.0,4,1,40.96,0,1,52.0,1,0,1,0,0,0,64.05,1274.51,93250.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
1591-MQJTP,1.0,3.0,5,0,0.0,0,1,12.0,0,0,0,0,1,0,25.0,78.25,93256.0,4.0,1.0,46.747821249768215,0.0
0224-NIJLP,0.0,58.0,2,1,29.25,0,0,0.0,0,0,0,0,0,0,20.3,2828.0,92122.0,4.0,1.0,58.0,0.0
3908-MKIMJ,0.0,6.0,5,1,16.718074913944513,1,0,0.0,0,0,0,0,0,0,26.35,413.73,92122.0,3.0,1.0,21.0,3.0
0485-ZBSLN,1.0,22.0,4,1,39.83,0,1,16.0,0,1,1,0,1,0,54.7,2055.01,93262.0,3.0,0.0,60.0,0.0
2308-STERM,9.0,64.0,2,1,45.35,1,1,30.0,0,0,1,0,1,1,90.25,8531.55,93265.0,4.0,1.0,57.0,2.0
4081-DYXAV,0.0,6.0,5,1,32.34,0,0,0.0,0,0,0,0,0,0,20.65,319.03945196367386,93267.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7459-RRWQZ,0.0,20.0,0,1,38.74,0,0,0.0,0,0,0,0,0,1,19.5,1177.95,93271.0,3.0,0.0,38.0,0.47951047654366774
6402-ZFPPI,3.0,64.0,2,1,42.649877766882,1,1,2.0,1,0,0,0,1,1,66.15,6258.261965220652,92122.0,3.0,1.0,40.0,0.0
5510-BOIUJ,7.0,46.0,2,1,31.88,0,1,53.0,0,1,0,0,1,0,69.1,4634.48,93280.0,3.0,0.5063971815316151,29.0,0.0
0295-PPHDO,5.0,15.740991549108493,0,1,4.15,0,0,0.0,0,0,0,0,0,0,20.05,806.4000000000002,93285.0,3.0,0.0,34.0,0.0
1455-ESIQH,5.0,39.0,0,1,13.8,0,1,13.0,1,1,1,0,0,1,59.8,3698.252261230575,93286.0,3.0,1.0,60.0,2.0
3088-FVYWK,0.0,10.098831662151962,5,1,7.99,0,1,11.0,0,0,0,0,1,0,48.6,56.59,93291.0,3.0,0.0,51.0,0.0
0519-DRGTI,0.0,65.0,2,1,20.43,0,0,0.0,0,0,0,0,0,0,25.1,3052.95,93304.0,4.0,1.0,22.0,0.0
0374-IOEGQ,0.0,1.0,5,1,14.470443055233943,0,1,20.32486556647506,0,0,0,0,1,0,49.75,91.54,93305.0,3.0,1.0,46.747821249768215,0.47951047654366774
8788-DOXSU,1.0,18.0,4,1,21.328178515572482,1,1,16.0,0,0,0,0,1,0,94.75,2306.96,93306.0,4.0,1.0,46.747821249768215,0.0
3325-FUYCG,7.0,24.0,0,1,46.91,1,1,20.0,0,0,0,0,0,0,93.0,3413.890000000001,93307.0,5.0,1.0,54.0,0.0
4277-UDIEF,0.0,63.0,2,1,42.59,1,1,85.0,1,0,1,1,1,2,71.9,7162.37,93308.0,3.0,1.0,46.747821249768215,0.47951047654366774
6519-CFDBX,0.0,44.0,2,1,16.639122493552314,1,1,26.0,0,1,0,0,1,1,77.55,3694.18,93301.0,3.0,0.0,39.0,3.0
5799-JRCZO,0.0,4.0,5,1,6.88,0,0,0.0,0,0,0,0,0,0,19.85,90.52,93311.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
0080-EMYVY,0.0,37.0,0,1,1.6,0,1,11.0,0,0,0,0,1,0,95.25,3373.35,93313.0,4.0,0.0,43.0,2.0
2259-OUUSZ,0.0,34.0,0,0,0.0,0,1,28.0,0,0,0,0,1,0,25.05,852.7,93402.0,4.0,1.0,59.0,0.0
8755-IWJHN,5.0,24.202613550525676,0,0,0.0,0,1,30.0,1,0,1,0,1,1,53.15,1930.9,93405.0,3.0,1.0,53.0,0.0
6285-FTQBF,1.0,61.0,2,1,40.37,1,0,0.0,0,0,0,0,0,2,25.3,4017.47,93427.0,4.0,0.0,46.747821249768215,0.0
7964-VEXDG,0.0,4.0,0,1,15.072993572681659,0,0,0.0,0,0,0,0,0,1,44.430190029732145,114.23867564446766,93429.0,3.0,0.5063971815316151,46.747821249768215,0.0
4282-ACRXS,3.0,64.0,2,0,0.0,0,1,59.0,0,0,1,1,1,2,49.85,3210.35,93430.0,5.0,0.0,28.0,0.47951047654366774
4237-CLSMM,0.0,12.038119543170403,0,1,28.97,0,1,16.0,0,0,0,0,0,0,69.6,314.31,92122.0,4.0,1.0,43.0,0.47951047654366774
5663-QBGIS,0.0,1.0,0,1,30.38,0,0,0.0,0,0,0,0,1,0,19.75,50.13,93433.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6762-QVYJO,5.0,40.0,3,1,12.97,0,1,24.0,0,1,1,0,1,1,80.8,3651.55,93434.0,3.0,1.0,46.0,0.0
0643-OKLRP,9.0,1.0,0,0,0.0,0,1,14.0,0,0,0,0,1,0,35.0,35.0,93442.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7845-URHJN,6.0,45.0,2,1,17.23,0,0,0.0,0,0,0,0,1,2,19.2,1679.0500000000004,93446.0,3.0,1.0,21.0,1.0
5318-IXUZF,0.0,43.0,2,1,36.78,0,1,59.0,1,1,1,1,1,1,90.65,5463.84,93450.0,3.0,1.0,46.747821249768215,0.47951047654366774
0902-XKXPN,5.0,21.235740875809118,0,1,16.02,0,0,0.0,0,0,0,0,0,2,20.0,1536.62,93451.0,3.0,1.0,24.0,1.0
3154-HMWUU,0.0,5.0,0,1,32.81,0,1,16.0,0,1,0,0,1,0,74.65,547.7,93452.0,3.0,1.0,58.0,0.0
3771-PZOBW,0.0,4.0,0,1,6.86,0,0,0.0,0,0,0,0,0,1,19.95,95.64,93454.0,4.0,1.0,47.0,0.0
5346-BZCHP,2.0,9.0,0,1,44.46,0,1,24.0,0,1,0,1,1,0,54.8,852.94,93455.0,4.0,1.0,43.0,2.0
4753-PADAS,7.0,33.0,0,1,48.09,0,1,9.0,0,0,0,1,1,1,51.45,3083.8499322729567,93460.0,3.0,0.0,42.0,0.0
2804-ETQDK,4.0,57.200757168075455,0,1,6.23,0,1,27.0,1,0,0,0,0,2,80.45,6316.160000000002,93461.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6907-FLBER,0.0,15.0,0,1,27.3,0,1,18.0,0,0,1,0,1,0,85.3,1629.35,93505.0,3.0,1.0,41.0,0.0
9547-ITEFG,5.0,15.0,0,1,39.77,0,1,18.0,0,1,1,0,1,0,76.5,1752.15,93512.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
9330-VOFSZ,8.0,19.0,0,1,7.84,1,1,16.0,0,0,0,0,1,0,86.85,1650.2444980385137,93516.0,5.0,0.0,46.747821249768215,0.0
9916-AYHTC,0.0,1.0,0,1,16.91,0,0,0.0,0,0,0,0,0,0,19.65,-192.96248883434154,93517.0,3.0,1.0,40.0,0.47951047654366774
0868-VJRDR,0.0,2.0,5,1,41.9,0,1,71.0,0,0,0,0,0,0,44.116855565874786,178.2,93522.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7665-NKLAV,0.0,12.0,0,1,41.78,0,0,0.0,0,0,0,0,0,1,19.3,730.11,93526.0,3.0,0.0,46.747821249768215,0.0
4531-AUZNK,1.0,70.0,0,1,22.968040722525274,1,1,20.32486556647506,0,1,1,1,1,2,110.5,9749.85,92592.0,4.0,0.0,41.0,0.0
0266-CLZKZ,0.0,23.0,0,1,16.26,0,0,0.0,0,0,0,0,0,0,20.3,844.58,93529.0,3.0,0.0,38.0,0.0
1449-XQEMT,0.0,2.0,5,1,43.93,0,1,59.0,0,0,0,0,1,0,55.3,196.51,93534.0,3.0,1.0,22.0,1.0
4381-MHQDC,5.0,24.0,0,1,46.3,0,0,0.0,0,0,0,0,0,2,19.7,1605.2499999999998,93541.0,5.0,0.0,43.0,3.0
5442-XSDCW,0.0,32.0,3,1,14.21,1,1,28.0,0,1,1,0,1,0,104.05,3871.57,93543.0,3.0,0.0,44.0,0.0
7666-WKRON,0.0,27.0,0,1,10.55,0,1,29.0,1,1,0,0,1,2,52.85,1783.5,92122.0,3.0,0.0,44.0,0.0
4824-GUCBY,0.0,58.0,0,1,44.67,1,1,8.0,0,0,0,1,1,0,80.65,7398.210000000001,93546.0,5.0,1.0,52.0,0.0
8631-XVRZL,9.0,18.0,0,1,43.69,1,0,0.0,0,0,0,0,0,2,24.65,1257.77,93591.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
4872-VXRIL,1.0,70.0,0,1,5.51,1,1,85.0,0,1,1,1,0,2,110.2,8225.5,93552.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
9361-YNQWJ,0.0,67.0,0,1,4.72,0,0,0.0,0,0,0,0,0,2,19.8,1627.54,92592.0,3.0,0.5063971815316151,31.0,0.0
5143-EGQFK,0.0,10.0,5,1,23.84,0,0,0.0,0,0,0,0,0,0,19.9,437.85,93560.0,4.0,0.0,56.0,0.0
3733-UOCWF,2.0,71.0,0,1,16.84,0,0,0.0,0,0,0,0,0,2,19.85,2521.99,92592.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6502-HCJTI,7.0,72.0,0,1,2.75,1,1,19.0,1,1,1,1,1,2,89.4,6574.55,93563.0,3.0,1.0,45.0,2.0
2050-ONYDQ,2.0,20.244275055527456,0,1,19.580459027799773,0,0,0.0,0,0,0,0,0,2,52.105008139962806,1404.86,93591.0,5.0,0.0,19.0,0.47951047654366774
7931-PXHFC,0.0,9.925535837614266,0,1,13.51,0,0,0.0,0,0,0,0,0,0,20.05,33.56,93601.0,5.0,1.0,56.0,0.0
8650-RHRKE,1.0,18.0,0,1,10.29,0,1,59.0,1,0,1,0,1,0,83.25,1796.37,93602.0,3.0,1.0,29.0,1.0
7018-WBJNK,3.0,69.0,0,0,0.0,0,1,11.0,1,0,1,0,1,2,39.1,2779.5,93605.0,3.0,1.0,52.0,1.0
0812-WUPTB,1.0,61.0,0,1,34.84,1,0,0.0,0,0,0,0,0,2,24.2,3570.4400000000005,93611.0,3.0,0.0,56.0,1.0
8189-HBVRW,0.0,21.0,0,1,24.86,1,1,48.0,0,0,0,0,1,0,99.85,1855.0452743577198,92122.0,3.0,0.0,24.0,0.0
9574-BOSMD,0.0,47.0,0,1,8.85,0,0,0.0,0,0,0,0,0,2,20.25,1445.75,93620.0,3.0,0.0,50.0,0.0
3402-XRIUO,5.0,69.0,0,1,11.6,1,0,0.0,0,0,0,0,0,2,26.0,2596.95,92122.0,3.0,1.0,46.747821249768215,2.0
5955-EPOAZ,0.0,53.0,0,1,18.81,0,0,0.0,0,0,0,0,0,2,19.85,2046.53,93625.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
1304-SEGFY,0.0,22.0,4,1,10.36,0,0,0.0,0,0,0,0,0,0,20.3,703.02,93627.0,5.0,1.0,42.0,0.0
9214-EKVXR,1.0,48.0,0,0,0.0,0,1,52.0,0,1,0,1,0,2,39.4,2108.65,93631.0,4.0,0.0,29.0,3.0
8875-AKBYH,0.0,3.0,5,1,25.4,0,1,10.0,0,0,0,0,1,0,70.25,305.9,93635.0,3.0,0.0,33.0,0.0
6569-KTMDU,5.0,23.0,4,1,14.352971423680705,0,1,20.32486556647506,0,0,0,1,1,1,60.0,1379.12,92027.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2888-ADFAO,7.0,65.0,0,1,10.23,0,1,20.32486556647506,0,0,0,1,1,2,59.8,4473.15,93641.0,3.0,0.0,46.0,0.0
2187-LZGPL,2.0,71.0,0,1,1.84,1,1,69.0,1,1,0,0,1,0,109.0,7942.44,93644.0,3.0,0.0,46.747821249768215,0.47951047654366774
8316-BBQAY,1.0,37.0,0,1,27.408232635047888,1,1,20.32486556647506,1,0,1,1,1,1,68.1,3493.451484911369,92122.0,4.0,0.0,64.0,0.0
0265-PSUAE,0.0,12.0,4,1,23.2,0,0,0.0,0,0,0,0,0,0,20.4,545.0,93646.0,4.0,0.0,53.0,0.0
6734-GMPVK,0.0,36.393143317885304,0,1,44.81,0,1,20.0,1,1,1,0,1,0,60.55,3550.95,93648.0,4.0,0.0,57.0,0.0
8950-MTZNV,0.0,5.0,5,1,8.6,0,1,59.0,0,1,0,1,1,0,46.513770401669845,216.6390638040707,93650.0,4.0,1.0,22.0,0.0
9003-CPATH,1.0,59.06562491428373,0,1,29.93,1,1,24.0,0,0,0,0,1,2,82.5,6563.99,93651.0,3.0,1.0,40.0,2.0
8623-TMRBY,1.0,72.0,1,1,29.29,1,1,30.0,0,1,1,1,0,2,82.3,8229.43,93652.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6408-OTUBZ,1.0,72.0,1,1,17.31,0,1,17.0,1,1,1,1,1,2,68.15,6055.02,93653.0,3.0,1.0,56.0,0.0
8182-PNAGI,0.0,1.0,0,1,4.09,0,0,0.0,0,0,0,0,0,0,20.3,24.39,93654.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3494-JCHRQ,1.0,53.0,0,1,20.44,0,0,0.0,0,0,0,0,0,1,20.2,2151.4700000000007,93657.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
8580-QVLOC,0.0,27.0,3,1,39.62,0,1,2.0,0,0,1,1,1,0,89.2,3453.34,93660.0,3.0,0.0,31.0,0.0
0017-DINOC,1.0,18.0,4,1,43.29,0,1,41.0,1,0,0,0,1,0,74.8,2217.27,93665.0,3.0,0.0,25.0,0.0
7005-CCBKV,1.0,46.0,0,1,45.92,0,0,0.0,0,0,0,0,0,2,20.2,3029.7700000000004,93666.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
7729-XBTWX,1.0,72.0,1,1,18.49235112494005,1,1,28.0,1,0,1,1,1,2,84.4,6474.45,93667.0,3.0,0.0,38.0,0.0
8059-UDZFY,1.0,4.0,0,0,13.970530684296081,0,1,29.0,0,0,0,0,1,0,25.15,99.95,93669.0,4.0,0.0,55.0,0.0
7634-HLQJR,0.0,15.869289152598189,3,1,13.93,0,0,0.0,0,0,0,0,0,2,47.783056418433326,823.45,93673.0,3.0,0.0,42.0,0.0
4854-SSLTN,0.0,40.0,0,0,0.0,0,1,52.0,0,1,0,0,1,0,62.430504476627476,2036.55,93675.0,3.0,0.5063971815316151,27.0,3.0
1092-GANHU,0.0,14.0,4,1,18.48,1,1,21.0,0,1,0,0,1,0,50.5256711043225,1026.27,93703.0,4.0,1.0,46.747821249768215,0.47951047654366774
1698-XFZCI,0.0,39.0,3,1,21.980971482360687,1,1,30.0,0,1,0,0,1,0,106.4,4710.280000000002,93705.0,4.0,0.5063971815316151,55.0,0.0
1498-NHTLT,1.0,47.0,2,0,0.0,0,1,20.32486556647506,1,1,1,0,1,0,60.0,2768.65,93706.0,3.0,0.0,37.0,0.47951047654366774
1391-UBDAR,1.0,19.0,4,1,34.05,1,1,20.0,1,1,0,1,1,0,88.8,2319.3,93710.0,3.0,1.0,46.747821249768215,0.0
7470-MCQTK,0.0,17.0,4,1,44.96,1,1,29.0,0,0,1,0,1,0,80.05,2109.9700000000007,93721.0,5.0,0.0,62.0,0.47951047654366774
4568-KNYWR,0.0,42.0,0,1,8.71,0,1,23.0,0,1,0,0,1,0,49.55,2443.77,93725.0,5.0,0.0,40.0,0.0
3785-NRHYR,0.0,57.0,0,1,19.69,0,0,0.0,0,0,0,0,0,2,18.8,2216.6800000000007,93905.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
3813-DHBBB,8.0,72.0,1,1,23.169205409263242,1,1,59.0,0,1,0,1,1,2,108.4,8488.46,93906.0,4.0,1.0,29.0,0.47951047654366774
0927-LCSMG,0.0,6.0,0,1,40.64,0,1,51.0,0,1,0,0,1,0,85.95,758.44,93907.0,5.0,0.5063971815316151,46.747821249768215,0.0
6103-QCKFX,1.0,57.48858023748781,0,1,23.31,1,1,51.0,0,1,1,0,1,2,80.9,6354.41,92027.0,3.0,1.0,29.0,0.0
5276-KQWHG,10.0,55.17546098160906,0,1,12.57,1,1,18.0,1,1,1,1,1,2,111.8,6047.009999999998,93923.0,3.0,0.5063971815316151,49.0,2.0
0836-SEYLU,0.0,16.0,4,1,33.44,0,0,0.0,0,0,0,0,0,0,20.6,865.29,93924.0,3.0,1.0,36.0,0.0
0578-SKVMF,0.0,3.0,0,1,15.59,0,1,27.0,0,0,0,0,1,0,44.6,169.47,93926.0,4.0,0.5063971815316151,62.0,0.0
7055-JCGNI,0.0,73.1490898801107,2,1,27.75,1,1,30.0,0,1,1,0,1,2,105.54026081685844,8435.6,92122.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
1574-DYCWE,3.0,70.0,1,1,11.36,1,1,53.0,1,1,1,1,1,0,115.15,9045.2,92122.0,4.0,0.0,45.0,3.0
6179-GJPSO,6.0,60.0,2,1,15.24,0,1,16.0,1,0,0,0,1,1,59.8,5848.66041258224,93932.0,3.0,1.0,39.0,0.47951047654366774
8938-UMKPI,7.0,69.0,1,1,22.08,1,0,0.0,0,0,0,0,0,1,26.3,3287.07,92122.0,4.0,0.0,23.0,0.0
7481-ATQQS,0.0,22.0,4,1,33.92,0,0,0.0,0,0,0,0,0,0,64.72779145779556,1216.44,93950.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
5090-EMGTC,8.0,66.0,1,1,41.611773063604,1,1,59.0,0,0,1,0,1,2,92.43556283594998,7545.61,93953.0,5.0,1.0,25.0,1.0
3212-KXOCR,10.0,34.0,3,1,20.05,1,1,57.0,0,0,1,0,1,0,90.05,3778.7,93960.0,4.0,1.0,46.747821249768215,3.0
8150-QUDFX,4.0,72.0,1,1,20.56,1,0,0.0,0,0,0,0,0,2,24.45,3189.42,93962.0,3.0,0.0,36.0,1.0
2144-ESWKO,7.0,31.0,3,0,0.0,0,1,25.0,1,0,1,1,1,1,59.95,1848.8,94002.0,3.0,1.0,64.0,0.47951047654366774
4827-USJHP,0.0,30.0,3,1,4.27,1,0,0.0,0,0,0,0,1,1,25.35,851.4,94005.0,3.0,1.0,61.0,2.0
0997-YTLNY,1.0,65.0,2,1,40.71,1,1,23.0,1,0,1,0,0,0,105.05,9621.1,94019.0,3.0,0.0,35.0,0.0
9912-GVSEQ,0.0,6.0,0,1,10.54,0,0,0.0,0,0,0,0,1,1,19.15,187.64,94021.0,3.0,1.0,33.0,0.0
2160-GPFXD,0.0,2.0,0,0,0.0,0,1,21.0,0,1,0,0,1,0,51.4,96.8,94022.0,5.0,0.0,46.747821249768215,0.0
7379-FNIUJ,0.0,53.0,2,1,31.443897565882935,1,1,26.0,1,0,0,1,1,0,71.85,5288.58,94024.0,4.0,1.0,61.0,3.0
3071-VBYPO,2.0,61.0,2,1,42.85,0,1,11.0,1,0,0,0,1,0,49.7,5575.25,92122.0,3.0,0.0,34.0,0.47951047654366774
4742-TXUEX,0.0,13.0,4,1,38.4,1,1,23.0,1,0,1,0,0,0,78.75,1544.55,94030.0,4.0,0.0,46.747821249768215,0.0
0096-BXERS,9.0,2.0,0,1,7.49,0,1,20.32486556647506,0,0,0,0,1,0,70.4,169.78,94038.0,3.0,0.0,46.747821249768215,0.0
9191-MYQKX,0.0,62.0,2,1,37.919192286836854,1,1,20.32486556647506,0,0,0,0,1,0,94.0,7759.18,94043.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6968-GMKPR,1.0,32.473393821556144,1,1,53.52999979644417,1,1,30.0,1,1,1,1,1,2,103.95,3029.9252551930604,94044.0,3.0,0.5063971815316151,26.0,2.0
4819-HJPIW,2.0,63.0,2,1,38.36,0,0,0.0,0,0,0,0,0,2,19.95,3651.48,94060.0,3.0,1.0,46.747821249768215,0.0
5126-RCXYW,4.0,69.0666676618547,2,1,30.51,1,1,41.0,1,1,0,0,1,1,96.1,7893.07,92122.0,4.0,1.0,19.0,0.0
5125-CNDSP,0.0,15.0,4,1,26.54,1,1,18.0,0,0,0,0,1,0,48.8,1240.6429454001013,94066.0,4.0,0.0,34.0,0.0
0404-AHASP,0.0,55.0,2,1,3.62,0,1,17.0,1,0,0,0,1,0,50.55,3031.85,94070.0,3.0,0.0,38.0,0.47951047654366774
3563-SVYLG,0.0,11.0,4,1,29.16,0,1,3.0,0,0,0,0,1,0,44.65,793.01,94074.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
2801-NISEI,0.0,32.473393821556144,2,1,25.91,0,0,0.0,0,0,0,0,0,1,19.45,3029.9252551930604,92122.0,4.0,0.5063971815316151,24.0,0.0
1336-EZFZY,7.0,71.0,1,1,19.9,1,1,27.0,1,1,1,1,1,2,89.3,7801.549999999998,94087.0,3.0,0.0,46.747821249768215,0.0
7108-DGVUU,0.0,35.0,3,1,4.24,0,0,0.0,0,0,0,0,0,2,19.25,826.3,94102.0,4.0,1.0,33.0,0.0
9137-NOQKA,0.0,17.0,4,1,41.78,0,1,16.0,0,0,0,0,1,0,70.5,1875.86,94102.0,3.0,0.0,53.0,0.0
4646-QZXTF,1.0,47.0,2,1,45.9,0,0,0.0,0,0,0,0,0,2,19.65,3078.8499999999995,94105.0,5.0,0.0,21.0,0.0
4360-QRAVE,1.0,10.480488814585826,0,1,11.77,0,0,0.0,0,0,0,0,0,0,20.85,107.31,94107.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
9286-DOJGF,0.0,3.0,0,1,35.59,0,0,0.0,0,0,0,0,0,0,19.65,175.12,94108.0,5.0,0.5063971815316151,46.747821249768215,0.47951047654366774
5846-NEQVZ,0.0,1.0,0,1,26.15,0,1,20.32486556647506,0,0,0,0,1,0,44.0,70.15,94102.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
6664-FPDAC,4.0,44.0,2,1,24.71,1,1,27.0,0,1,1,0,0,1,94.4,5422.59,94102.0,5.0,0.0,40.0,0.47951047654366774
3312-UUMZW,0.0,18.0,4,1,15.01,0,1,22.0,1,0,0,0,1,0,75.4,1650.5800000000004,94116.0,4.0,0.5063971815316151,46.747821249768215,0.47951047654366774
5832-TRLPB,1.0,65.0,2,1,1.29,0,1,51.0,1,1,1,0,1,2,71.0,4470.05,92122.0,3.0,0.0,25.0,0.47951047654366774
7255-SSFBC,3.0,33.0,3,1,15.89,0,1,52.0,1,1,0,1,1,2,61.05,3083.8499322729567,92122.0,3.0,1.0,19.0,0.0
1941-HOSAM,0.0,34.0,3,1,16.134305502559787,0,1,23.0,1,0,0,0,1,1,79.95,2908.1800000000007,94129.0,4.0,0.0,40.0,0.0
8979-CAMGB,1.0,13.271883476787442,4,1,15.33,0,0,0.0,0,0,0,0,0,2,19.7,478.27,94130.0,4.0,0.0,40.0,1.0
5600-PDUJF,0.0,13.0,4,1,22.01,0,0,0.0,0,0,0,0,0,0,20.3,561.53,94131.0,4.0,0.0,27.0,0.0
9938-PRCVK,1.0,22.035926632706143,0,1,48.02,1,0,0.0,0,0,0,0,0,1,24.35,1642.96,94133.0,3.0,1.0,22.0,3.0
5046-NUHWD,10.0,47.0,2,1,37.32585288510156,0,0,0.0,0,0,0,0,0,2,19.75,2901.28,94102.0,3.0,0.0,33.0,3.0
5857-XRECV,0.0,17.0,0,1,45.61,0,1,53.0,1,0,0,0,1,0,50.3,1622.17,94301.0,3.0,1.0,35.0,3.0
0526-SXDJP,0.0,69.0,1,1,29.215884187391033,1,1,28.0,1,0,1,1,1,2,85.35,7171.83,94305.0,3.0,0.5063971815316151,46.747821249768215,0.47951047654366774
1077-HUUJM,0.0,10.0,0,1,49.04,0,1,23.0,1,0,0,0,1,0,64.72779145779556,728.641004602086,92122.0,4.0,1.0,38.0,0.0
2595-KIWPV,9.0,71.0,1,1,18.99,1,0,0.0,0,0,0,0,0,2,23.9,2974.69,94502.0,4.0,1.0,39.0,1.0
8873-TMKGR,3.0,33.0,3,1,1.71,1,0,0.0,0,0,0,0,1,1,24.15,856.7299999999998,92122.0,4.0,0.0,22.0,0.47951047654366774
7638-QVMVY,4.0,9.0,0,1,12.59,0,1,76.0,0,1,0,0,1,0,50.85,579.9100000000002,94510.0,4.0,0.0,19.0,0.0
5590-BYNII,3.0,51.99872202177066,2,1,18.02,1,1,3.0,1,0,1,1,0,2,91.6,5624.84,94511.0,3.0,1.0,61.0,0.0
1768-HNVGJ,0.0,65.55131332623704,1,1,8.39,1,1,59.0,0,1,0,0,1,1,107.47983867322097,7425.9000000000015,94512.0,5.0,0.5063971815316151,25.0,0.47951047654366774
2058-DCJBE,0.0,1.0,0,1,15.2,0,1,2.0,0,1,0,0,1,0,85.0,100.2,94513.0,3.0,1.0,60.0,0.0
0616-ATFGB,0.0,10.329541604849561,5,1,42.95,0,1,9.0,0,0,0,0,1,0,44.3,87.25,94515.0,3.0,0.5063971815316151,46.747821249768215,0.0
0936-NQLJU,0.0,58.79781777597299,2,1,42.9,1,1,14.0,0,1,0,0,1,1,80.2,6528.4,92122.0,3.0,0.5063971815316151,46.747821249768215,0.0
8469-SNFFH,0.0,6.0,5,1,45.67,0,1,71.0,0,0,1,0,1,0,60.9,319.03945196367386,94519.0,5.0,0.5063971815316151,29.0,0.0
8515-OCTJS,3.0,7.0,5,1,0.0,0,1,17.0,0,1,0,0,1,0,34.2,256.6,94520.0,4.0,1.0,47.0,0.0
9084-OAYKL,6.0,25.0,3,1,37.97,0,1,22.0,1,0,0,1,1,0,55.4907089784694,2246.05,94525.0,4.0,1.0,34.0,0.47951047654366774
9958-MEKUC,0.0,69.0,1,1,42.49,0,0,0.0,0,0,0,0,0,2,19.1,4200.66,94526.0,3.0,1.0,19.0,0.0
5445-UTODQ,0.0,72.0,1,1,35.24,1,1,42.0,0,1,1,1,1,2,120.1820801122288,10729.88,94530.0,4.0,0.0,30.0,0.0
2930-UOTMB,0.0,11.168103771001567,0,1,34.86,0,0,0.0,0,0,0,0,0,0,19.95,198.69,94533.0,5.0,1.0,55.0,0.0
2472-OVKUP,10.0,59.0,2,1,18.75,0,0,0.0,0,0,0,0,0,2,19.5,2254.1,94535.0,3.0,1.0,35.0,2.0
5131-PONJI,0.0,67.0,1,1,49.74,0,1,41.0,1,0,1,0,0,2,65.55,7734.13,94536.0,3.0,1.0,29.0,0.0
8405-IGQFX,0.0,27.0,3,1,29.767833380860118,0,1,59.0,0,1,1,0,1,1,78.2,2469.4476033153383,94539.0,3.0,0.0,20.0,0.0
0484-JPBRU,5.0,86.46608013089599,1,1,36.05,1,1,14.0,1,0,1,0,1,2,105.25,10205.35,94541.0,3.0,1.0,41.0,0.47951047654366774
0181-RITDD,0.0,6.0,5,1,35.88,0,1,10.0,0,0,1,1,1,0,89.25,702.33,94542.0,3.0,0.0,60.0,0.47951047654366774
9239-ZBZZV,9.0,62.0,1,1,11.15,0,0,0.0,0,0,0,0,0,2,20.65,1909.75,94544.0,3.0,1.0,55.0,2.0
0377-JBKKT,0.0,20.0,0,1,32.5,0,1,20.32486556647506,0,1,0,1,1,0,68.7,2066.2,92122.0,3.0,1.0,23.0,0.0
8972-HJWNV,0.0,6.0,5,1,46.59,0,1,7.0,0,0,0,1,0,0,78.65,772.84,94546.0,3.0,0.5063971815316151,46.747821249768215,0.0
6131-FOYAS,0.0,51.0,2,1,18.07,0,0,0.0,0,0,0,0,0,2,24.75,4927.056919145813,94547.0,3.0,1.0,63.0,0.47951047654366774
